SUBID,NEIGHBOURS
9732846.0,"[9001327.0, 9000754.0, 9001467.0, 9734633.0]"
9514276.0,"[9400334.0, 9500555.0, 9513851.0, 9500553.0, 9578444.0, 9514396.0, 9577845.0]"
9526999.0,"[9500471.0, 9500461.0, 9526365.0, 9527207.0, 9527240.0]"
9600775.0,"[9605204.0, 9600783.0, 9604730.0, 9604807.0, 9600838.0, 9612460.0]"
9539072.0,"[9538933.0, 9539081.0]"
9609385.0,"[9609318.0, 9609321.0, 9608938.0]"
9600824.0,"[9604842.0, 9605201.0, 9604936.0, 9600850.0]"
9600941.0,"[9605204.0, 9605166.0, 9605225.0, 9604936.0, 9600842.0]"
9604667.0,"[9604794.0, 9605169.0, 9605225.0, 9600842.0]"
9604794.0,"[9604667.0, 9604798.0, 9604974.0, 9605169.0, 9605225.0]"
9604798.0,"[9604663.0, 9604943.0, 9604862.0, 9604794.0, 9604974.0, 9605169.0]"
9604842.0,"[9600824.0, 9605201.0, 9600850.0, 9600783.0, 9612460.0]"
9605140.0,"[9607956.0, 9604959.0, 9605151.0, 9608156.0, 9604974.0]"
9605151.0,"[9605140.0, 9608156.0, 9604974.0, 9605008.0, 9605019.0]"
9605155.0,"[9605201.0, 9605166.0, 9607927.0]"
9605201.0,"[9600824.0, 9604842.0, 9605155.0, 9605166.0, 9604936.0, 9604679.0, 9607927.0, 9612460.0]"
9605204.0,"[9600775.0, 9600941.0, 9605169.0, 9604936.0, 9600842.0, 9600783.0, 9604703.0, 9604730.0]"
9608156.0,"[9607956.0, 9607962.0, 9608125.0, 9605140.0, 9605151.0, 9608199.0, 9605019.0, 9607920.0, 9607995.0]"
9608199.0,"[9608156.0, 9605019.0, 9607920.0]"
9604974.0,"[9604959.0, 9605010.0, 9604943.0, 9604794.0, 9604798.0, 9605140.0, 9605151.0, 9605008.0, 9605225.0]"
9605008.0,"[9605151.0, 9604974.0, 9605019.0, 9605166.0, 9605225.0]"
9605019.0,"[9605151.0, 9608156.0, 9608199.0, 9605008.0, 9605166.0, 9607920.0, 9607927.0, 9608447.0]"
9605169.0,"[9604663.0, 9604667.0, 9604794.0, 9604798.0, 9605204.0, 9600842.0, 9604703.0]"
9605166.0,"[9600941.0, 9605155.0, 9605201.0, 9605008.0, 9605019.0, 9605225.0, 9604936.0, 9607927.0]"
9605225.0,"[9600941.0, 9604667.0, 9604794.0, 9604974.0, 9605008.0, 9605166.0, 9600842.0]"
9604936.0,"[9600824.0, 9600941.0, 9605201.0, 9605204.0, 9605166.0, 9600850.0, 9600783.0]"
9600850.0,"[9600824.0, 9604842.0, 9604936.0, 9600783.0]"
9600842.0,"[9600941.0, 9604667.0, 9605204.0, 9605169.0, 9605225.0]"
9600783.0,"[9600775.0, 9604842.0, 9605204.0, 9604936.0, 9600850.0, 9612460.0]"
9539081.0,"[9538563.0, 9538847.0, 9539308.0, 9539536.0, 9539633.0, 9539473.0, 9538976.0, 9538933.0, 9539072.0, 9539826.0]"
9613724.0,"[9600411.0, 9000029.0, 9613694.0]"
9759286.0,"[9601287.0, 9722631.0, 9758894.0, 9601337.0, 9601433.0, 9758732.0]"
9758894.0,"[9722631.0, 9759286.0, 9758732.0]"
9539088.0,"[9538563.0, 9539091.0]"
9539091.0,"[9500083.0, 9538760.0, 9539056.0, 9000132.0, 9538563.0, 9538933.0, 9539088.0]"
9600794.0,"[9600908.0, 9600998.0, 9600946.0, 9601296.0]"
9600851.0,"[9600737.0, 9600736.0, 9611732.0, 9611937.0, 9600921.0, 9600923.0, 9601023.0]"
9600737.0,"[9600851.0, 9611732.0, 9612915.0, 9613022.0, 9612153.0, 9612693.0, 9612359.0]"
9700063.0,"[9737182.0, 9737414.0, 9737668.0, 9737637.0, 9737058.0, 9700061.0]"
9700095.0,"[9737060.0, 9737611.0, 9739044.0, 9737130.0, 9737498.0, 9700093.0]"
9700104.0,"[9737692.0, 9737099.0]"
9736637.0,"[9736800.0, 9736909.0, 9736599.0, 9604485.0]"
9736707.0,"[9736964.0, 9736909.0, 9736599.0, 9737067.0]"
9736800.0,"[9736637.0, 9737595.0, 9736599.0, 9603833.0, 9604485.0, 9604344.0]"
9736964.0,"[9736707.0, 9736909.0, 9737067.0, 9604181.0, 9604713.0, 9604543.0, 9604937.0]"
9737028.0,"[9737045.0, 9737154.0, 9737186.0, 9737462.0, 9700218.0]"
9737088.0,"[9737346.0, 9737690.0, 9737334.0, 9737306.0]"
9737116.0,"[9737534.0, 9737099.0, 9737306.0, 9737476.0]"
9737130.0,"[9739251.0, 9739044.0, 9737627.0, 9737325.0, 9700095.0, 9737166.0, 9700093.0, 9739394.0, 9739807.0]"
9737154.0,"[9737045.0, 9737028.0, 9700218.0, 9737510.0, 9737276.0]"
9737166.0,"[9737083.0, 9737325.0, 9737130.0, 9737498.0, 9737661.0, 9700093.0, 9737444.0]"
9737171.0,"[9737218.0, 9737220.0, 9737554.0, 9737646.0, 9737067.0, 9604181.0]"
9737182.0,"[9700063.0, 9737414.0, 9737554.0, 9737067.0, 9737188.0, 9737637.0]"
9737186.0,"[9737045.0, 9737028.0, 9737414.0, 9737422.0, 9737646.0, 9700061.0, 9737462.0]"
9737192.0,"[9737023.0, 9737033.0, 9737661.0, 9737099.0, 9737618.0, 9737444.0]"
9737218.0,"[9737349.0, 9737440.0, 9737706.0, 9737171.0, 9737220.0, 9737462.0, 9700218.0, 9604181.0]"
9737220.0,"[9737171.0, 9737218.0, 9737646.0, 9737462.0]"
9737295.0,"[9737334.0, 9737422.0, 9737306.0, 9737476.0, 9700061.0]"
9737304.0,"[9737077.0, 9000505.0, 9737083.0, 9737529.0, 9737444.0, 9737607.0, 9737676.0]"
9737414.0,"[9700063.0, 9737182.0, 9737186.0, 9737554.0, 9737646.0, 9700061.0]"
9737422.0,"[9737045.0, 9737334.0, 9737186.0, 9737295.0, 9700061.0]"
9737498.0,"[9737060.0, 9739901.0, 9739044.0, 9737636.0, 9700095.0, 9737166.0, 9737661.0, 9700093.0]"
9737529.0,"[9000505.0, 9737304.0, 9737676.0, 9737306.0]"
9737534.0,"[9737264.0, 9737675.0, 9737481.0, 9737116.0, 9737549.0, 9737099.0, 9737058.0, 9737476.0, 9700061.0]"
9737549.0,"[9737264.0, 9737477.0, 9737196.0, 9737534.0, 9737569.0, 9737300.0, 9737058.0]"
9737554.0,"[9737171.0, 9737182.0, 9737414.0, 9737646.0, 9737067.0]"
9737569.0,"[9737239.0, 9737477.0, 9737549.0, 9737595.0, 9737637.0, 9737300.0, 9604366.0]"
9737595.0,"[9736800.0, 9737569.0, 9736599.0, 9737067.0, 9737188.0, 9737637.0, 9603833.0, 9604366.0]"
9737661.0,"[9737033.0, 9737636.0, 9737166.0, 9737192.0, 9737498.0, 9737444.0]"
9737668.0,"[9700063.0, 9737058.0, 9700061.0]"
9737099.0,"[9737023.0, 9737675.0, 9737692.0, 9700104.0, 9737116.0, 9737192.0, 9737534.0, 9737618.0, 9737676.0, 9737306.0]"
9736909.0,"[9736637.0, 9736707.0, 9736964.0, 9736599.0, 9604713.0, 9604655.0, 9604485.0]"
9737646.0,"[9737171.0, 9737186.0, 9737220.0, 9737414.0, 9737554.0, 9700061.0, 9737462.0]"
9737618.0,"[9737192.0, 9737099.0, 9737444.0, 9737607.0, 9737676.0]"
9700093.0,"[9700095.0, 9737130.0, 9737166.0, 9737498.0]"
9736599.0,"[9736637.0, 9736707.0, 9736800.0, 9737595.0, 9736909.0, 9737067.0]"
9737444.0,"[9737083.0, 9737166.0, 9737192.0, 9737304.0, 9737661.0, 9737618.0, 9737607.0]"
9737067.0,"[9736707.0, 9736964.0, 9737171.0, 9737182.0, 9737554.0, 9737595.0, 9736599.0, 9737188.0, 9737637.0, 9604181.0]"
9737188.0,"[9737182.0, 9737595.0, 9737067.0, 9737637.0]"
9737637.0,"[9700063.0, 9737182.0, 9737569.0, 9737595.0, 9737067.0, 9737188.0, 9737300.0, 9737058.0]"
9737607.0,"[9737304.0, 9737618.0, 9737444.0, 9737676.0]"
9737676.0,"[9737304.0, 9737529.0, 9737099.0, 9737618.0, 9737607.0, 9737306.0]"
9737300.0,"[9737549.0, 9737569.0, 9737637.0, 9737058.0]"
9737058.0,"[9700063.0, 9737534.0, 9737549.0, 9737668.0, 9737637.0, 9737300.0, 9700061.0]"
9737306.0,"[9737346.0, 9737334.0, 9000505.0, 9737088.0, 9737116.0, 9737295.0, 9737529.0, 9737099.0, 9737676.0, 9737476.0]"
9737476.0,"[9737116.0, 9737295.0, 9737534.0, 9737306.0, 9700061.0]"
9700061.0,"[9700063.0, 9737186.0, 9737295.0, 9737414.0, 9737422.0, 9737534.0, 9737668.0, 9737646.0, 9737058.0, 9737476.0, 9737462.0]"
9737462.0,"[9737028.0, 9737186.0, 9737218.0, 9737220.0, 9737646.0, 9700061.0, 9700218.0]"
9700218.0,"[9737706.0, 9737028.0, 9737154.0, 9737218.0, 9737462.0, 9737510.0]"
9737510.0,"[9737706.0, 9737154.0, 9700218.0, 9737276.0]"
9737276.0,"[9737045.0, 9737191.0, 9737585.0, 9737706.0, 9737136.0, 9737154.0, 9737510.0, 9700759.0]"
9728404.0,"[9728476.0, 9739406.0, 9729027.0, 9728565.0]"
9728476.0,"[9739854.0, 9700477.0, 9728404.0, 9738911.0, 9739406.0, 9729503.0, 9729327.0, 9728565.0]"
9728675.0,"[9728988.0, 9729327.0, 9728428.0, 9729331.0, 9700081.0]"
9729134.0,"[9728697.0, 9728988.0, 9728375.0, 9739695.0, 9729503.0, 9729327.0]"
9729394.0,"[9729258.0, 9729436.0, 9739052.0, 9729049.0, 9728428.0]"
9738911.0,"[9739854.0, 9728476.0, 9739685.0, 9739695.0, 9729503.0]"
9739052.0,"[9729258.0, 9728575.0, 9729394.0, 9739406.0, 9729027.0, 9729049.0]"
9739406.0,"[9728575.0, 9739854.0, 9700477.0, 9728404.0, 9728476.0, 9739052.0, 9729027.0]"
9739451.0,"[9739854.0, 9739481.0, 9739998.0, 9739463.0, 9739685.0, 9739007.0, 9739749.0]"
9739963.0,"[9728697.0, 9728379.0, 9728860.0, 9739463.0, 9700038.0, 9739685.0, 9739695.0]"
9739998.0,"[9739451.0, 9739463.0, 9739007.0]"
9739463.0,"[9739715.0, 9728860.0, 9729903.0, 9739451.0, 9739963.0, 9739998.0, 9739685.0, 9739007.0]"
9700038.0,[9739963.0]
9729027.0,"[9728404.0, 9739052.0, 9739406.0, 9728565.0, 9729049.0]"
9739685.0,"[9739854.0, 9738911.0, 9739451.0, 9739963.0, 9739463.0, 9739695.0]"
9739695.0,"[9728697.0, 9729134.0, 9738911.0, 9739963.0, 9739685.0, 9729503.0]"
9729503.0,"[9728476.0, 9729134.0, 9738911.0, 9739695.0, 9729327.0]"
9729327.0,"[9728988.0, 9728476.0, 9728675.0, 9729134.0, 9729503.0, 9728565.0, 9729049.0, 9728428.0]"
9728565.0,"[9728404.0, 9728476.0, 9729027.0, 9729327.0, 9729049.0]"
9729049.0,"[9729394.0, 9739052.0, 9729027.0, 9729327.0, 9728565.0, 9728428.0]"
9728428.0,"[9729465.0, 9729605.0, 9729436.0, 9728675.0, 9729394.0, 9729327.0, 9729049.0, 9729331.0]"
9729331.0,"[9729605.0, 9728675.0, 9728428.0, 9700081.0, 9729130.0]"
9700081.0,"[9728906.0, 9728988.0, 9728675.0, 9729331.0, 9729130.0]"
9729130.0,"[9729605.0, 9728906.0, 9729181.0, 9729294.0, 9729607.0, 9729331.0, 9700081.0, 9001213.0]"
9001213.0,"[9729181.0, 9729294.0, 9729130.0, 9001211.0]"
9001211.0,"[9729181.0, 9000774.0, 9729294.0, 9729335.0, 9001213.0, 9728479.0]"
9728479.0,"[9000774.0, 9000773.0, 9729335.0, 9728885.0, 9001211.0]"
9613694.0,"[9600436.0, 9600411.0, 9000029.0, 9613724.0, 9601540.0]"
9514188.0,"[9512256.0, 9500235.0, 9514120.0]"
9609301.0,"[9604393.0, 9601405.0, 9607445.0, 9608895.0, 9609222.0, 9608921.0, 9608578.0]"
9701533.0,"[9701625.0, 9701767.0, 9701078.0, 9770364.0, 9701369.0, 9701296.0, 9700489.0]"
9000486.0,"[9000472.0, 9000480.0, 9748289.0, 9000485.0, 9748459.0]"
9747914.0,"[9000481.0, 9747982.0, 9748058.0]"
9748289.0,"[9000472.0, 9714769.0, 9000486.0, 9000485.0, 9748270.0, 9714582.0, 9714656.0]"
9000485.0,"[9000480.0, 9000486.0, 9748289.0, 9000483.0, 9748270.0]"
9000483.0,"[9000479.0, 9000480.0, 9000485.0, 9748270.0, 9747982.0]"
9748270.0,"[9714769.0, 9748289.0, 9000485.0, 9000483.0, 9747982.0]"
9747982.0,"[9000479.0, 9000482.0, 9000481.0, 9714769.0, 9747914.0, 9000483.0, 9748270.0, 9748058.0]"
9748058.0,"[9000479.0, 9000481.0, 9747914.0, 9747982.0]"
9701530.0,"[9701708.0, 9700946.0, 9701384.0]"
9526684.0,"[9526365.0, 9526585.0, 9527225.0, 9526955.0, 9527085.0, 9526463.0, 9526773.0]"
9526955.0,"[9500469.0, 9500468.0, 9526585.0, 9526684.0, 9527085.0, 9526665.0, 9526463.0]"
9527085.0,"[9526585.0, 9526684.0, 9526955.0]"
9617555.0,"[9617804.0, 9617813.0, 9617508.0, 9618031.0, 9617956.0]"
9617956.0,"[9617495.0, 9617813.0, 9617508.0, 9617555.0, 9600763.0, 9618317.0]"
9600763.0,"[9617508.0, 9617743.0, 9617956.0, 9618317.0, 9617846.0, 9618247.0, 9601195.0, 9618318.0, 9617403.0]"
9608590.0,"[9608959.0, 9608554.0, 9609046.0, 9608803.0, 9608609.0, 9609009.0, 9608766.0, 9608563.0]"
9608609.0,"[9608809.0, 9608959.0, 9608762.0, 9608722.0, 9608590.0, 9608858.0, 9608766.0]"
9608858.0,"[9608538.0, 9608790.0, 9608809.0, 9608609.0, 9609028.0, 9608766.0, 9608960.0, 9608611.0]"
9608996.0,"[9608538.0, 9609028.0, 9608611.0, 9608756.0, 9609318.0, 9609235.0, 9608555.0]"
9609009.0,"[9608590.0, 9608766.0, 9608960.0, 9608756.0, 9608938.0, 9609061.0, 9608563.0]"
9609028.0,"[9608538.0, 9608858.0, 9608996.0, 9608611.0]"
9608766.0,"[9608590.0, 9608609.0, 9608858.0, 9609009.0, 9608960.0]"
9608960.0,"[9608858.0, 9609009.0, 9608766.0, 9608611.0, 9608756.0]"
9608611.0,"[9608858.0, 9608996.0, 9609028.0, 9608960.0, 9608756.0]"
9608756.0,"[9608996.0, 9609009.0, 9608960.0, 9608611.0, 9609318.0, 9608938.0]"
9609318.0,"[9609385.0, 9608996.0, 9608756.0, 9609235.0, 9608938.0]"
9534705.0,"[9500021.0, 9534699.0, 9534269.0, 9534244.0, 9534579.0, 9534635.0, 9534848.0]"
9786952.0,[]
9716971.0,"[9000526.0, 9716436.0, 9716495.0, 9716578.0, 9717327.0]"
9000145.0,"[9000142.0, 9603356.0, 9612276.0, 9612386.0, 9612616.0, 9603854.0, 9000143.0, 9612228.0]"
9000229.0,"[9000235.0, 9602676.0, 9602941.0, 9000239.0, 9000234.0, 9601758.0, 9604469.0, 9602104.0]"
9000233.0,"[9545030.0, 9000236.0, 9000240.0]"
9000235.0,"[9545030.0, 9000229.0, 9602676.0, 9000240.0, 9000239.0]"
9000236.0,"[9545022.0, 9545030.0, 9000233.0, 9603293.0, 9000240.0, 9000239.0]"
9000306.0,"[9605530.0, 9606409.0, 9605651.0, 9605973.0, 9000289.0, 9000288.0, 9000308.0, 9000307.0]"
9000385.0,"[9601110.0, 9603203.0, 9601801.0, 9603658.0, 9000383.0]"
9000400.0,"[9601856.0, 9602730.0, 9000396.0, 9607321.0, 9607117.0, 9607353.0]"
9000665.0,"[9600817.0, 9601545.0, 9601815.0, 9000664.0, 9600823.0, 9601759.0, 9601613.0, 9601842.0, 9602161.0]"
9000669.0,"[9600817.0, 9601956.0, 9605416.0, 9606356.0, 9606624.0, 9606657.0, 9000666.0]"
9000674.0,"[9600403.0, 9603473.0, 9605387.0, 9000667.0, 9606783.0, 9603353.0, 9605899.0]"
9000678.0,"[9606365.0, 9606634.0, 9000675.0, 9611656.0, 9605274.0]"
9000684.0,"[9402063.0, 9401915.0, 9400222.0, 9570147.0, 9607946.0, 9609750.0, 9000683.0]"
9000689.0,"[9000688.0, 9001544.0, 9604564.0]"
9000841.0,"[9603705.0, 9000169.0, 9001029.0, 9603886.0, 9604069.0, 9603109.0]"
9001533.0,"[9603559.0, 9619901.0, 9001537.0, 9001543.0, 9619961.0]"
9001541.0,"[9001551.0, 9774312.0, 9001543.0, 9001542.0, 9001540.0, 9775479.0]"
9001545.0,"[9001551.0, 9001537.0, 9769743.0, 9769860.0, 9001543.0, 9617395.0, 9001547.0, 9740608.0]"
9001550.0,"[9769983.0, 9619901.0, 9001544.0, 9001549.0]"
9001551.0,"[9001541.0, 9001545.0, 9001543.0, 9001547.0, 9775479.0]"
9600034.0,"[9600383.0, 9600699.0, 9602574.0, 9600226.0, 9600686.0, 9602453.0]"
9600035.0,"[9600386.0, 9621749.0, 9621816.0, 9621848.0, 9621979.0]"
9600062.0,"[9600211.0, 9600658.0, 9602196.0, 9600502.0]"
9600104.0,"[9600307.0, 9600127.0, 9600377.0, 9600670.0, 9600388.0, 9600375.0]"
9600111.0,"[9605353.0, 9606879.0, 9600207.0, 9602443.0, 9602500.0, 9602596.0, 9600061.0]"
9600127.0,"[9600307.0, 9600394.0, 9600104.0, 9600383.0, 9600536.0, 9600388.0]"
9600157.0,"[9701972.0, 9702269.0, 9702225.0, 9704273.0, 9702840.0, 9703516.0, 9608752.0, 9609555.0, 9610516.0, 9619904.0]"
9600164.0,"[9602734.0, 9612302.0, 9605597.0]"
9600180.0,[9601088.0]
9600184.0,"[9600178.0, 9600575.0, 9600616.0, 9600282.0, 9600377.0, 9600015.0, 9600052.0]"
9600186.0,[9602614.0]
9600211.0,"[9600345.0, 9600062.0, 9600282.0, 9600658.0, 9600513.0, 9600580.0, 9600502.0]"
9600229.0,"[9603422.0, 9605895.0, 9606154.0, 9606471.0, 9606011.0, 9600227.0, 9605442.0]"
9600245.0,"[9600670.0, 9602349.0, 9600535.0, 9600580.0, 9600150.0, 9600502.0, 9600176.0]"
9600249.0,"[9600300.0, 9605522.0, 9600227.0, 9606161.0]"
9600250.0,[9606935.0]
9600254.0,"[9605341.0, 9605944.0, 9605952.0, 9605877.0, 9605529.0, 9600227.0]"
9600259.0,"[9610105.0, 9609708.0, 9608675.0]"
9600270.0,"[9605341.0, 9605764.0, 9600227.0]"
9600282.0,"[9600345.0, 9600616.0, 9600184.0, 9600211.0, 9600513.0, 9600052.0]"
9600299.0,"[9609775.0, 9609018.0, 9600278.0]"
9600300.0,"[9600249.0, 9605522.0, 9606487.0, 9600227.0]"
9600308.0,"[9607498.0, 9607343.0, 9600281.0]"
9600322.0,"[9600361.0, 9600687.0, 9600699.0, 9622065.0, 9600188.0, 9600226.0, 9621831.0]"
9600361.0,"[9600322.0, 9622065.0, 9600188.0, 9600447.0]"
9600377.0,"[9600116.0, 9600178.0, 9600307.0, 9600671.0, 9600146.0, 9600104.0, 9600184.0, 9600670.0, 9600015.0]"
9600383.0,"[9600394.0, 9600034.0, 9600127.0, 9600536.0, 9600687.0, 9600699.0, 9602574.0, 9602231.0]"
9600403.0,"[9000674.0, 9606589.0, 9000667.0, 9600398.0, 9606783.0, 9605899.0]"
9600422.0,"[9601716.0, 9601976.0, 9602029.0, 9602019.0, 9602157.0]"
9600423.0,"[9601475.0, 9601603.0, 9602110.0, 9601819.0, 9604864.0, 9601446.0]"
9600440.0,"[9600915.0, 9602915.0, 9601991.0, 9601283.0, 9601792.0, 9602021.0]"
9600457.0,"[9600388.0, 9600150.0, 9602477.0, 9602673.0]"
9600459.0,"[9604464.0, 9600419.0, 9604709.0]"
9600461.0,[9600704.0]
9600465.0,"[9600488.0, 9601241.0, 9601914.0, 9601949.0, 9601824.0, 9600818.0]"
9600488.0,"[9600465.0, 9601241.0, 9601256.0, 9601518.0, 9601914.0, 9600818.0]"
9600495.0,[9600704.0]
9600536.0,"[9600127.0, 9600383.0, 9600388.0, 9602231.0, 9602477.0]"
9600539.0,"[9603841.0, 9604464.0, 9600419.0]"
9600548.0,[9600704.0]
9600573.0,"[9607164.0, 9600599.0, 9607131.0, 9607312.0, 9607044.0, 9600704.0]"
9600595.0,"[9600915.0, 9601241.0, 9601518.0, 9601947.0, 9601403.0]"
9600599.0,"[9600573.0, 9607131.0, 9600704.0]"
9600625.0,"[9601168.0, 9601206.0, 9601521.0, 9601566.0, 9601555.0, 9600950.0]"
9600650.0,[9605527.0]
9600658.0,"[9600145.0, 9600345.0, 9600207.0, 9600062.0, 9600211.0, 9602196.0, 9600061.0, 9600195.0]"
9600659.0,"[9601784.0, 9601800.0, 9601906.0, 9601575.0, 9601760.0, 9601641.0]"
9600663.0,"[9601087.0, 9602177.0, 9601586.0]"
9600670.0,"[9600104.0, 9600245.0, 9600377.0, 9600015.0, 9600375.0, 9600052.0, 9600535.0, 9600580.0]"
9600676.0,"[9600817.0, 9601075.0, 9601388.0, 9601612.0, 9605416.0, 9605742.0, 9606752.0, 9602020.0, 9606129.0]"
9600687.0,"[9600325.0, 9600386.0, 9600394.0, 9600322.0, 9600383.0, 9600699.0, 9621831.0]"
9600699.0,"[9600034.0, 9600322.0, 9600383.0, 9600687.0, 9600226.0]"
9600706.0,"[9601508.0, 9601800.0, 9601918.0, 9601427.0, 9601326.0, 9600655.0]"
9600722.0,"[9608487.0, 9609302.0, 9610251.0, 9601975.0, 9608614.0, 9608602.0, 9600669.0, 9601760.0]"
9600766.0,"[9602173.0, 9600406.0, 9602235.0, 9601029.0, 9601265.0]"
9600815.0,"[9601053.0, 9601148.0, 9601988.0, 9601357.0, 9601323.0]"
9600817.0,"[9000665.0, 9000669.0, 9600676.0, 9600868.0, 9601075.0, 9601197.0, 9601545.0, 9601844.0, 9601956.0, 9605416.0, 9600823.0]"
9600841.0,"[9601475.0, 9610133.0, 9601819.0, 9604864.0, 9618691.0, 9619448.0]"
9600855.0,"[9601878.0, 9601978.0, 9601611.0, 9601260.0, 9601414.0]"
9600868.0,"[9600817.0, 9601197.0, 9601545.0, 9600818.0]"
9600869.0,"[9601171.0, 9601186.0, 9601022.0, 9602285.0, 9601777.0, 9601875.0]"
9600881.0,"[9601361.0, 9601612.0, 9600818.0]"
9600891.0,"[9601858.0, 9601879.0, 9603610.0, 9603991.0, 9604238.0, 9606462.0, 9605129.0, 9601143.0, 9601210.0, 9601872.0]"
9600895.0,"[9601006.0, 9601508.0, 9601906.0, 9601684.0, 9601765.0]"
9600898.0,"[9617948.0, 9618548.0, 9620470.0, 9622192.0, 9619596.0, 9619904.0, 9621546.0, 9610451.0, 9616756.0, 9610169.0, 9609530.0]"
9600902.0,"[9601270.0, 9601288.0, 9601603.0, 9602081.0, 9604825.0, 9601307.0, 9601082.0]"
9600915.0,"[9600440.0, 9600595.0, 9601086.0, 9601518.0, 9602915.0, 9601403.0, 9601283.0]"
9600934.0,"[9602235.0, 9602008.0, 9600638.0, 9601139.0, 9600778.0]"
9600956.0,"[9601975.0, 9600669.0, 9601400.0, 9601575.0]"
9600961.0,"[9600957.0, 9601886.0, 9601969.0, 9601323.0, 9601630.0]"
9600983.0,"[9601038.0, 9602288.0, 9601112.0, 9601842.0, 9602161.0, 9601290.0]"
9601003.0,"[9601186.0, 9602014.0, 9606562.0, 9601022.0, 9600922.0]"
9601006.0,"[9600895.0, 9601508.0, 9601765.0, 9600870.0]"
9601019.0,"[9601280.0, 9601999.0, 9604535.0, 9604962.0, 9601427.0, 9601226.0]"
9601020.0,"[9601180.0, 9601515.0, 9601085.0, 9601386.0, 9601442.0, 9601093.0]"
9601021.0,"[9601032.0, 9601859.0, 9601367.0, 9601747.0, 9601977.0, 9601846.0, 9601160.0]"
9601032.0,"[9601021.0, 9601181.0, 9601859.0, 9600936.0, 9601367.0]"
9601038.0,"[9600983.0, 9602084.0, 9602288.0, 9600818.0, 9601842.0]"
9601048.0,"[9602019.0, 9602157.0, 9601353.0, 9600914.0, 9600925.0]"
9601050.0,"[9601726.0, 9602086.0, 9603446.0, 9604419.0, 9602272.0, 9604167.0, 9601143.0]"
9601053.0,"[9600815.0, 9601148.0, 9601239.0, 9601477.0, 9601950.0, 9601988.0, 9601437.0]"
9601059.0,"[9612377.0, 9601502.0, 9601524.0, 9601411.0]"
9601065.0,"[9601245.0, 9601915.0, 9601943.0, 9601328.0, 9601357.0, 9601323.0]"
9601073.0,"[9601075.0, 9601197.0, 9601577.0, 9600818.0]"
9601075.0,"[9600676.0, 9600817.0, 9601073.0, 9601197.0, 9601577.0, 9601612.0, 9600818.0]"
9601078.0,"[9601251.0, 9601316.0, 9601660.0, 9601921.0, 9601479.0, 9602015.0]"
9601079.0,"[9601092.0, 9601548.0, 9601972.0, 9601030.0, 9601095.0, 9600661.0]"
9601080.0,"[9601125.0, 9601499.0, 9601542.0, 9601076.0]"
9601086.0,"[9600915.0, 9601495.0, 9601518.0, 9600406.0, 9602915.0, 9601982.0, 9601091.0]"
9601087.0,"[9600663.0, 9601103.0, 9601726.0, 9601945.0, 9602177.0, 9604419.0, 9600945.0, 9601115.0, 9601953.0, 9601586.0, 9601285.0]"
9601092.0,"[9601079.0, 9601169.0, 9601548.0, 9601972.0, 9601810.0, 9600632.0, 9601095.0]"
9601099.0,"[9602120.0, 9602850.0, 9603081.0, 9603409.0, 9603546.0, 9603760.0, 9603284.0]"
9601101.0,"[9601196.0, 9601076.0, 9601344.0, 9601350.0, 9601088.0, 9601236.0]"
9601103.0,"[9601087.0, 9601726.0, 9602272.0, 9601115.0]"
9601104.0,"[9601429.0, 9604550.0, 9606938.0, 9603530.0, 9605000.0, 9607925.0]"
9601107.0,"[9601477.0, 9601783.0, 9601681.0, 9601521.0]"
9601109.0,"[9601798.0, 9600813.0, 9600673.0]"
9601110.0,"[9000385.0, 9601957.0, 9603203.0, 9603409.0, 9603510.0, 9603768.0, 9601801.0, 9604220.0]"
9601117.0,"[9601594.0, 9612093.0, 9601465.0, 9601874.0, 9600788.0, 9601037.0, 9601853.0]"
9601122.0,"[9601098.0, 9607864.0, 9601190.0, 9602118.0, 9601894.0]"
9601125.0,"[9601080.0, 9601493.0, 9601542.0, 9601196.0, 9601076.0, 9601411.0, 9601047.0]"
9601126.0,"[9601514.0, 9601980.0, 9601787.0, 9601978.0, 9600893.0, 9600986.0, 9601730.0]"
9601138.0,"[9601274.0, 9601494.0, 9606281.0, 9600756.0, 9601030.0]"
9601148.0,"[9600815.0, 9601053.0, 9609775.0, 9601437.0, 9601357.0]"
9601159.0,"[9603409.0, 9603510.0, 9603942.0, 9601902.0, 9603284.0, 9604135.0, 9603124.0]"
9601167.0,"[9601505.0, 9601284.0, 9601386.0, 9601364.0]"
9601168.0,"[9600625.0, 9601206.0, 9601729.0, 9601696.0, 9601751.0, 9600950.0, 9601617.0]"
9601169.0,"[9601092.0, 9601390.0, 9601972.0, 9601520.0, 9601977.0, 9601846.0, 9601160.0, 9601810.0]"
9601171.0,"[9600869.0, 9601331.0, 9601777.0, 9601875.0, 9602268.0]"
9601181.0,"[9601032.0, 9601473.0, 9601822.0, 9601859.0, 9601820.0, 9600655.0, 9600936.0]"
9601186.0,"[9600869.0, 9601003.0, 9602014.0, 9601022.0, 9601179.0, 9602285.0]"
9601190.0,"[9601062.0, 9601098.0, 9601122.0, 9601567.0, 9601191.0, 9601355.0, 9601894.0]"
9601197.0,"[9600817.0, 9600868.0, 9601073.0, 9601075.0, 9600818.0]"
9601198.0,"[9603663.0, 9602152.0, 9604351.0, 9001177.0, 9001179.0, 9001178.0]"
